date,channel,spend,reach,impressions
2024-04-12,Digital,1813.53,367889,1319152
2024-04-12,Social,1007.58,263171,586755
2024-04-12,Search,557.03,95016,231946
2024-04-13,TV,3182.46,229327,455280
2024-04-13,Digital,1327.78,273386,998001
2024-04-13,Social,632.00,147304,410255
2024-04-13,Search,466.00,81257,203723
2024-04-14,TV,2473.00,190825,343120
2024-04-14,Digital,1224.81,241501,923218
2024-04-14,Social,636.95,152308,356555
2024-04-14,Search,411.67,66977,174138
2024-04-15,TV,2959.10,227387,475753
2024-04-15,Digital,2346.18,515681,2050809
2024-04-15,Social,1064.04,282539,680140
2024-04-15,Search,561.09,102669,209106
2024-04-16,TV,4099.67,329097,620535
2024-04-16,Digital,2067.03,429370,1547066
2024-04-16,Social,756.66,206864,491670
2024-04-16,Search,417.67,78603,158234
2024-04-17,TV,4111.88,347989,614316
2024-04-17,Digital,1667.56,358983,1269449
2024-04-17,Social,1004.37,257603,583650
2024-04-17,Search,671.71,116174,290001
2024-04-18,TV,3278.73,287189,479650
2024-04-18,Digital,1781.09,354547,1378579
2024-04-18,Social,771.58,185464,499460
2024-04-18,Search,679.00,131180,279617
2024-04-19,TV,3979.89,322934,628372
2024-04-19,Digital,1479.97,279797,1285349
2024-04-19,Social,836.32,193414,498872
2024-04-19,Search,497.29,96030,217255
2024-04-20,TV,2283.45,185146,308915
2024-04-20,Digital,1137.39,207724,946125
2024-04-20,Social,607.36,140525,392034
2024-04-20,Search,465.73,82247,193540
2024-04-21,TV,3509.15,259726,501285
2024-04-21,Digital,1296.90,241419,940625
2024-04-21,Social,605.20,137775,382037
2024-04-21,Search,505.89,95028,192985
2024-04-22,TV,4309.78,373217,669580
2024-04-22,Digital,1160.25,215728,880254
2024-04-22,Social,1027.25,254763,655745
2024-04-22,Search,585.29,103160,253379
2024-04-23,TV,3529.15,272634,536951
2024-04-23,Digital,2486.43,525926,2139844
2024-04-23,Social,844.44,195312,517846
2024-04-23,Search,518.90,88222,227438
2024-04-24,TV,2401.46,183390,381913
2024-04-24,Digital,1299.35,242385,1055115
2024-04-24,Social,783.45,213992,483926
2024-04-24,Search,470.90,81762,185244
2024-04-25,TV,2887.66,244297,458900
2024-04-25,Digital,2012.95,368968,1562990
2024-04-25,Social,980.06,228786,579955
2024-04-25,Search,587.07,114396,246183
2024-04-26,TV,2687.67,210829,363690
2024-04-26,Digital,1905.20,397783,1415412
2024-04-26,Social,787.29,204821,485239
2024-04-26,Search,555.58,98650,237451
2024-04-27,TV,2061.01,169659,296853
2024-04-27,Digital,1601.85,317268,1278629
2024-04-27,Social,826.53,199115,511655
2024-04-27,Search,367.92,60298,159561
2024-04-28,TV,2887.32,226391,432466
2024-04-28,Digital,1513.11,281051,1260197
2024-04-28,Social,841.23,229249,536174
2024-04-28,Search,485.37,83307,196902
2024-04-29,TV,3273.88,247829,498405
2024-04-29,Digital,1643.16,334381,1255943
2024-04-29,Social,1105.28,285817,711594
2024-04-29,Search,483.56,92109,200729
2024-04-30,TV,3885.44,322889,563509
2024-04-30,Digital,2074.48,389846,1768196
2024-04-30,Social,992.21,234225,538136
2024-04-30,Search,564.75,101276,215833
2024-05-01,TV,3618.56,299860,493984
2024-05-01,Digital,2382.38,522766,1876589
2024-05-01,Social,1034.91,248023,617925
2024-05-01,Search,635.03,108670,260796
2024-05-02,TV,3266.69,278005,456417
2024-05-02,Digital,1761.86,334170,1366311
2024-05-02,Social,937.10,213106,533983
2024-05-02,Search,632.73,105510,232633
2024-05-03,TV,4446.04,346125,647765
2024-05-03,Digital,1879.89,378559,1503509
2024-05-03,Social,1082.49,257999,714142
2024-05-03,Search,388.84,63723,144705
2024-05-04,TV,3352.91,277626,547828
2024-05-04,Digital,1142.52,223627,835634
2024-05-04,Social,680.08,180664,437091
2024-05-04,Search,436.12,72717,165116
2024-05-05,TV,2785.58,222236,419247
2024-05-05,Digital,1322.63,269095,1131001
2024-05-05,Social,811.96,218658,526484
2024-05-05,Search,358.07,62509,150185
2024-05-06,TV,3550.18,310200,578494
2024-05-06,Digital,1574.11,344674,1288624
2024-05-06,Social,1012.08,262735,650763
2024-05-06,Search,570.89,98939,228182
2024-05-07,TV,4519.78,356682,641440
2024-05-07,Digital,2239.12,488916,1838519
2024-05-07,Social,1042.04,247278,667727
2024-05-07,Search,655.46,116344,275028
2024-05-08,TV,4316.90,357187,695791
2024-05-08,Digital,2201.39,454113,1899101
2024-05-08,Social,940.74,217848,606665
2024-05-08,Search,537.02,87012,212051
2024-05-09,TV,3754.11,279536,542212
2024-05-09,Digital,1841.34,372861,1439309
2024-05-09,Social,1040.67,256005,617581
2024-05-09,Search,477.06,92350,183422
2024-05-10,TV,3286.58,258848,533697
2024-05-10,Digital,1423.67,285030,1194784
2024-05-10,Social,905.49,207296,519881
2024-05-10,Search,578.26,109380,242070
2024-05-11,TV,3146.27,256729,470579
2024-05-11,Digital,1104.79,221551,883978
2024-05-11,Social,854.84,193975,543604
2024-05-11,Search,512.35,99523,211350
2024-05-12,TV,2521.45,202643,371230
2024-05-12,Digital,1478.20,296128,1231690
2024-05-12,Social,729.55,193960,424877
2024-05-12,Search,429.47,76074,175080
2024-05-13,TV,4376.48,361380,640954
2024-05-13,Digital,1790.74,393481,1506730
2024-05-13,Social,880.72,219239,530970
2024-05-13,Search,590.41,95902,257383
2024-05-14,TV,3545.58,255382,546549
2024-05-14,Digital,1653.42,334253,1368563
2024-05-14,Social,1076.50,250518,606259
2024-05-14,Search,576.63,97788,226958
2024-05-15,TV,4265.29,356724,666910
2024-05-15,Digital,1844.39,334113,1485386
2024-05-15,Social,1103.50,272754,712988
2024-05-15,Search,630.78,119450,256550
2024-05-16,TV,4137.95,340407,601659
2024-05-16,Digital,1789.71,342483,1445695
2024-05-16,Social,705.22,167849,421506
2024-05-16,Search,703.25,128213,306269
2024-05-17,TV,3144.41,247420,459641
2024-05-17,Digital,2033.69,436705,1574115
2024-05-17,Social,897.94,221116,523066
2024-05-17,Search,605.12,99019,250222
2024-05-18,TV,2973.23,223930,428471
2024-05-18,Digital,1010.37,219295,741918
2024-05-18,Social,882.44,217912,538840
2024-05-18,Search,488.58,81727,204021
2024-05-19,TV,3093.30,270296,457361
2024-05-19,Digital,1568.52,329917,1183022
2024-05-19,Social,757.29,188645,430923
2024-05-19,Search,352.90,65771,129851
2024-05-20,TV,2926.40,215769,463783
2024-05-20,Digital,1820.10,388747,1341842
2024-05-20,Social,930.78,216579,597799
2024-05-20,Search,704.47,117764,291073
2024-05-21,TV,3958.89,336858,574476
2024-05-21,Digital,2010.97,363886,1466496
2024-05-21,Social,859.50,194734,566600
2024-05-21,Search,704.40,132369,291104
2024-05-22,TV,3031.55,228398,486258
2024-05-22,Digital,1633.15,320192,1295606
2024-05-22,Social,801.54,192764,442199
2024-05-22,Search,590.14,100161,221997
2024-05-23,TV,3740.22,300782,591603
2024-05-23,Digital,1597.50,291348,1157845
2024-05-23,Social,1055.94,245896,609135
2024-05-23,Search,634.27,124144,278365
2024-05-24,TV,2158.35,165000,319717
2024-05-24,Digital,1848.75,374787,1615588
2024-05-24,Social,588.93,144678,345403
2024-05-24,Search,747.28,134833,298706
2024-05-25,TV,2824.20,230709,413259
2024-05-25,Digital,1468.98,272951,1094140
2024-05-25,Social,763.17,173839,427310
2024-05-25,Search,363.90,62224,134777
2024-05-26,TV,3031.15,236297,476820
2024-05-26,Digital,1277.03,252933,1092727
2024-05-26,Social,803.50,183952,469463
2024-05-26,Search,447.29,81540,162580
2024-05-27,TV,3527.28,301982,493749
2024-05-27,Digital,2425.02,520123,2088449
2024-05-27,Social,1020.97,250268,556647
2024-05-27,Search,606.42,110078,223879
2024-05-28,TV,3929.33,313578,595684
2024-05-28,Digital,2135.02,450176,1703207
2024-05-28,Social,821.73,200568,462833
2024-05-28,Search,525.07,86628,194928
2024-05-29,TV,3252.50,262888,518320
2024-05-29,Digital,1964.06,420920,1509262
2024-05-29,Social,1011.89,268113,577935
2024-05-29,Search,645.99,117564,245531
2024-05-30,TV,3102.41,259320,441563
2024-05-30,Digital,1737.89,344900,1379752
2024-05-30,Social,953.50,259496,610727
2024-05-30,Search,629.23,121675,272500
2024-05-31,TV,3932.04,325827,605294
2024-05-31,Digital,1843.49,391718,1598702
2024-05-31,Social,1013.44,240618,617034
2024-05-31,Search,484.31,78569,177655
2024-06-01,TV,2546.31,215436,410467
2024-06-01,Digital,1765.33,357857,1481283
2024-06-01,Social,793.57,210465,487157
2024-06-01,Search,332.16,62582,142084
2024-06-02,TV,2208.65,180199,357032
2024-06-02,Digital,1511.95,316075,1187598
2024-06-02,Social,527.76,126385,346349
2024-06-02,Search,400.85,68118,146823
2024-06-03,TV,4168.71,334541,576640
2024-06-03,Digital,1962.72,420639,1681625
2024-06-03,Social,839.18,228625,487577
2024-06-03,Search,518.87,85661,216010
2024-06-04,TV,3853.44,304880,588102
2024-06-04,Digital,2029.16,365430,1562234
2024-06-04,Social,1045.70,235353,658142
2024-06-04,Search,593.94,113161,252149
2024-06-05,TV,3912.13,300195,624085
2024-06-05,Digital,1560.42,309510,1176599
2024-06-05,Social,983.35,261045,572743
2024-06-05,Search,580.00,112968,221408
2024-06-06,TV,2213.45,164768,320604
2024-06-06,Digital,1826.18,400057,1490054
2024-06-06,Social,957.60,228279,542670
2024-06-06,Search,482.67,93099,209957
2024-06-07,TV,3378.03,274599,549379
2024-06-07,Digital,2081.13,418328,1499647
2024-06-07,Social,1016.63,234156,576885
2024-06-07,Search,551.73,104233,242713
2024-06-08,TV,2566.21,210637,420612
2024-06-08,Digital,1436.30,262601,1225669
2024-06-08,Social,763.99,200893,453893
2024-06-08,Search,442.13,75344,161477
2024-06-09,TV,2554.66,203919,417530
2024-06-09,Digital,1266.20,240143,1050525
2024-06-09,Social,724.61,182376,426594
2024-06-09,Search,441.42,76790,173285
2024-06-10,TV,3827.56,299846,561330
2024-06-10,Digital,1852.57,354850,1352060
2024-06-10,Social,604.61,148129,369982
2024-06-10,Search,651.79,126162,254382
2024-06-11,TV,2998.79,240806,429273
2024-06-11,Digital,1467.21,278907,1072671
2024-06-11,Social,1119.33,274530,618744
2024-06-11,Search,584.52,115487,253512
2024-06-12,TV,2890.80,242988,428808
2024-06-12,Digital,1804.77,393418,1520405
2024-06-12,Social,947.90,240488,547122
2024-06-12,Search,672.31,113688,252893
2024-06-13,TV,3593.06,289043,496990
2024-06-13,Digital,1721.26,370756,1361127
2024-06-13,Social,712.02,189830,469311
2024-06-13,Search,510.17,87753,184624
2024-06-14,TV,3812.56,292421,622760
2024-06-14,Digital,1629.53,346121,1260389
2024-06-14,Social,794.42,187778,451226
2024-06-14,Search,523.96,97367,201326
2024-06-15,TV,2259.72,188056,328276
2024-06-15,Digital,1235.47,268844,934769
2024-06-15,Social,821.27,212696,524154
2024-06-15,Search,431.61,81215,167818
2024-06-16,TV,3303.49,277870,476804
2024-06-16,Digital,1092.53,227015,888997
2024-06-16,Social,764.33,209423,432404
2024-06-16,Search,522.01,91817,192586
2024-06-17,TV,3415.25,291333,485173
2024-06-17,Digital,1432.16,314758,1080758
2024-06-17,Social,813.98,200547,528731
2024-06-17,Search,545.18,93678,217867
2024-06-18,TV,3251.08,244276,511678
2024-06-18,Digital,1139.72,230686,884239
2024-06-18,Social,651.82,178264,371036
2024-06-18,Search,547.87,101017,235178
2024-06-19,TV,3176.26,251723,437607
2024-06-19,Digital,1511.47,314464,1327927
2024-06-19,Social,1028.01,241622,570469
2024-06-19,Search,558.15,105793,241898
2024-06-20,TV,2512.96,198239,366788
2024-06-20,Digital,2114.67,427942,1556824
2024-06-20,Social,1101.10,273211,611151
2024-06-20,Search,460.23,89151,170154
2024-06-21,TV,3531.30,293662,538959
2024-06-21,Digital,1771.42,362244,1540270
2024-06-21,Social,847.09,203398,478638
2024-06-21,Search,624.85,114553,259634
2024-06-22,TV,2460.14,188780,404239
2024-06-22,Digital,1346.06,277067,1046832
2024-06-22,Social,916.47,233668,520997
2024-06-22,Search,443.01,82315,176332
2024-06-23,TV,2730.32,220217,400957
2024-06-23,Digital,1240.65,270649,1009037
2024-06-23,Social,756.49,193070,485873
2024-06-23,Search,486.12,79709,175931
2024-06-24,TV,3914.68,285214,534108
2024-06-24,Digital,1610.15,294992,1406221
2024-06-24,Social,1008.14,264629,554457
2024-06-24,Search,459.87,79907,168267
2024-06-25,TV,4079.87,306318,582350
2024-06-25,Digital,1876.26,356667,1582457
2024-06-25,Social,803.44,186371,442317
2024-06-25,Search,503.55,85762,183166
2024-06-26,TV,3418.86,281995,481363
2024-06-26,Digital,1419.13,303903,1172996
2024-06-26,Social,794.26,180742,493749
2024-06-26,Search,655.92,128693,284049
2024-06-27,TV,3890.84,309902,548216
2024-06-27,Digital,1269.95,275943,929316
2024-06-27,Social,913.11,211150,567178
2024-06-27,Search,643.71,126154,255742
2024-06-28,TV,2953.52,232155,478562
2024-06-28,Digital,1466.72,285294,1130430
2024-06-28,Social,757.63,175256,415648
2024-06-28,Search,634.10,125353,256020
2024-06-29,TV,2695.18,203251,370447
2024-06-29,Digital,1290.01,269727,1010879
2024-06-29,Social,674.87,153975,415423
2024-06-29,Search,512.74,101056,193748
2024-06-30,TV,2888.82,220096,400076
2024-06-30,Digital,1341.60,275178,1096368
2024-06-30,Social,642.51,173898,393950
2024-06-30,Search,459.17,75478,196437
2024-07-01,TV,3378.55,256435,478943
2024-07-01,Digital,1748.59,355131,1277930
2024-07-01,Social,833.25,194967,484280
2024-07-01,Search,549.79,104670,221398
2024-07-02,TV,4016.31,315027,596930
2024-07-02,Digital,1487.96,273884,1161922
2024-07-02,Social,800.00,190400,513186
2024-07-02,Search,519.17,94715,222024
2024-07-03,TV,3631.36,272207,557222
2024-07-03,Digital,1874.96,394611,1427408
2024-07-03,Social,878.06,239773,558596
2024-07-03,Search,513.08,96916,202326
2024-07-04,TV,3275.71,262439,527924
2024-07-04,Digital,1420.56,305919,1039707
2024-07-04,Social,943.74,214528,538782
2024-07-04,Search,517.03,95020,207630
2024-07-05,TV,3201.40,234863,464261
2024-07-05,Digital,2007.89,417840,1636459
2024-07-05,Social,809.20,213262,525320
2024-07-05,Search,464.72,86971,173502
2024-07-06,TV,2190.23,179064,306964
2024-07-06,Digital,1345.82,261430,990088
2024-07-06,Social,800.20,190705,469573
2024-07-06,Search,524.97,89494,196058
2024-07-07,TV,1935.70,169308,284273
2024-07-07,Digital,1535.60,277789,1141445
2024-07-07,Social,664.15,167206,359176
2024-07-07,Search,489.45,90258,189697
2024-07-08,TV,2972.05,237274,469842
2024-07-08,Digital,1503.28,313975,1315715
2024-07-08,Social,950.43,253316,624630
2024-07-08,Search,522.79,100740,201415
2024-07-09,TV,3084.55,253846,429929
2024-07-09,Digital,2008.41,419340,1532634
2024-07-09,Social,967.63,250394,637201
2024-07-09,Search,593.74,116774,235410
2024-07-10,TV,3591.67,267129,523142
2024-07-10,Digital,2045.23,446501,1624082
2024-07-10,Social,865.50,210522,525074
2024-07-10,Search,594.68,111971,221712
2024-07-11,TV,3708.74,299253,540900
2024-07-11,Digital,2181.21,476049,1581668
2024-07-11,Social,1127.96,286392,631587
2024-07-11,Search,534.44,91441,219653
2024-07-12,TV,3840.69,335618,615112
2024-07-12,Digital,1957.37,365736,1443951
2024-07-12,Social,1084.85,272389,612210
2024-07-12,Search,492.84,82888,194826
2024-07-13,TV,2406.48,202625,345854
2024-07-13,Digital,773.48,150021,579660
2024-07-13,Social,692.61,177209,444234
2024-07-13,Search,441.69,80304,163873
2024-07-14,TV,1910.08,139645,296933
2024-07-14,Digital,1391.23,259334,1138153
2024-07-14,Social,504.61,129412,292244
2024-07-14,Search,499.38,83721,208994
2024-07-15,TV,3250.85,269660,440764
2024-07-15,Digital,1941.17,423719,1672516
2024-07-15,Social,992.16,238295,599790
2024-07-15,Search,586.80,100467,217298
2024-07-16,TV,3179.91,264063,430515
2024-07-16,Digital,1803.65,354839,1586070
2024-07-16,Social,993.45,225429,625378
2024-07-16,Search,626.42,113408,225652
2024-07-17,TV,4109.14,340749,662864
2024-07-17,Digital,1516.10,311694,1139497
2024-07-17,Social,682.79,173234,449053
2024-07-17,Search,620.42,117650,230377
2024-07-18,TV,3594.60,293672,579219
2024-07-18,Digital,1717.97,357988,1297720
2024-07-18,Social,662.70,163232,388515
2024-07-18,Search,666.01,121276,278492
2024-07-19,TV,3336.44,286033,475867
2024-07-19,Digital,1920.57,367093,1460469
2024-07-19,Social,1054.78,260313,602983
2024-07-19,Search,548.23,97976,198705
2024-07-20,TV,2330.58,195186,353244
2024-07-20,Digital,1275.14,234617,1066804
2024-07-20,Social,794.85,184512,519390
2024-07-20,Search,478.85,91884,178897
2024-07-21,TV,2854.52,209904,416074
2024-07-21,Digital,1325.11,255366,957927
2024-07-21,Social,557.67,142631,366603
2024-07-21,Search,364.65,64531,152595
2024-07-22,TV,3510.79,299763,548563
2024-07-22,Digital,1604.79,312771,1334704
2024-07-22,Social,901.49,238588,546594
2024-07-22,Search,535.00,87593,214136
2024-07-23,TV,2042.20,168209,314659
2024-07-23,Digital,1512.84,286532,1312232
2024-07-23,Social,904.89,242095,521874
2024-07-23,Search,363.32,71872,135863
2024-07-24,TV,2910.25,218779,424675
2024-07-24,Digital,2181.85,460073,1601285
2024-07-24,Social,1133.07,301230,655277
2024-07-24,Search,502.18,93751,214322
2024-07-25,TV,2682.95,216874,376457
2024-07-25,Digital,1830.89,332517,1342397
2024-07-25,Social,765.43,172937,435191
2024-07-25,Search,615.22,105306,268915
2024-07-26,TV,3682.93,312166,497967
2024-07-26,Digital,1432.83,301423,1139591
2024-07-26,Social,1003.30,265838,644065
2024-07-26,Search,500.19,86603,216124
2024-07-27,TV,3184.57,240508,521372
2024-07-27,Digital,1876.81,362484,1559142
2024-07-27,Social,658.25,167729,369754
2024-07-27,Search,544.33,94569,230511
2024-07-28,TV,2252.49,178213,344602
2024-07-28,Digital,1240.71,272091,910834
2024-07-28,Social,627.79,172311,399085
2024-07-28,Search,336.13,57158,140064
2024-07-29,TV,3508.27,307131,520151
2024-07-29,Digital,1445.92,274731,1218517
2024-07-29,Social,902.69,220665,546975
2024-07-29,Search,545.46,107586,233406
2024-07-30,TV,4141.58,358598,563955
2024-07-30,Digital,1670.85,351314,1437787
2024-07-30,Social,733.54,171705,464472
2024-07-30,Search,390.61,66110,162783
2024-07-31,TV,3058.96,220625,460130
2024-07-31,Digital,1596.35,304731,1259874
2024-07-31,Social,926.63,232009,564627
2024-07-31,Search,533.76,96388,218519
2024-08-01,TV,3591.42,311487,515092
2024-08-01,Digital,2132.65,460866,1788177
2024-08-01,Social,924.30,234412,582872
2024-08-01,Search,438.91,78674,189043
2024-08-02,TV,3632.41,267643,589144
2024-08-02,Digital,1627.44,314314,1274335
2024-08-02,Social,1159.73,310167,655651
2024-08-02,Search,625.56,116582,262644
2024-08-03,TV,3091.48,266239,430847
2024-08-03,Digital,1123.63,218681,924563
2024-08-03,Social,904.32,226627,543952
2024-08-03,Search,396.00,65647,167046
2024-08-04,TV,2636.42,214093,387231
2024-08-04,Digital,1471.01,279063,1226652
2024-08-04,Social,718.11,161720,408220
2024-08-04,Search,436.64,79969,178691
2024-08-05,TV,4489.02,390914,694021
2024-08-05,Digital,1677.27,321846,1281886
2024-08-05,Social,637.19,164378,410573
2024-08-05,Search,623.68,107989,230028
2024-08-06,TV,4038.31,328332,645524
2024-08-06,Digital,1674.60,351251,1242001
2024-08-06,Social,726.00,173688,412275
2024-08-06,Search,426.86,80963,182026
2024-08-07,TV,3732.50,292090,608771
2024-08-07,Digital,1735.71,363361,1318995
2024-08-07,Social,654.17,154034,401233
2024-08-07,Search,486.40,84564,199490
2024-08-08,TV,3316.60,241670,528570
2024-08-08,Digital,1413.16,294166,1146877
2024-08-08,Social,779.21,187564,468214
2024-08-08,Search,624.88,106246,258546
2024-08-09,TV,3110.61,263648,426655
2024-08-09,Digital,2080.52,414185,1600976
2024-08-09,Social,1119.97,289914,670476
2024-08-09,Search,341.49,67064,128687
2024-08-10,TV,3232.31,237787,502951
2024-08-10,Digital,1319.85,262173,1152450
2024-08-10,Social,906.56,232841,510570
2024-08-10,Search,525.55,97581,216188
2024-08-11,TV,3128.43,236154,477136
2024-08-11,Digital,1331.08,247507,1000412
2024-08-11,Social,685.49,154702,444539
2024-08-11,Search,385.64,68148,156965
2024-08-12,TV,2789.13,215679,440612
2024-08-12,Digital,2289.50,478783,1730570
2024-08-12,Social,962.68,261352,598790
2024-08-12,Search,358.94,63221,134834
2024-08-13,TV,3046.77,252076,441570
2024-08-13,Digital,1800.80,332707,1476102
2024-08-13,Social,1033.71,235357,575528
2024-08-13,Search,677.97,112954,258597
2024-08-14,TV,3052.41,258463,442270
2024-08-14,Digital,1760.09,319165,1335701
2024-08-14,Social,846.32,219824,557217
2024-08-14,Search,646.27,105670,283426
2024-08-15,TV,4009.91,318884,550196
2024-08-15,Digital,1804.62,355011,1388592
2024-08-15,Social,1157.98,293176,736378
2024-08-15,Search,521.39,99466,192337
2024-08-16,TV,3840.88,291862,594875
2024-08-16,Digital,2022.87,371660,1661944
2024-08-16,Social,705.55,186465,452346
2024-08-16,Search,600.95,104384,237381
2024-08-17,TV,1939.24,144864,270490
2024-08-17,Digital,1571.60,344395,1294772
2024-08-17,Social,624.96,152011,359679
2024-08-17,Search,364.70,64586,151570
2024-08-18,TV,2657.73,202271,388271
2024-08-18,Digital,1347.32,286240,1043391
2024-08-18,Social,681.14,167148,425498
2024-08-18,Search,472.80,83890,189108
2024-08-19,TV,2839.28,240862,409846
2024-08-19,Digital,1770.13,374813,1340226
2024-08-19,Social,1023.71,280811,623630
2024-08-19,Search,649.28,119222,247394
2024-08-20,TV,3551.43,285225,553413
2024-08-20,Digital,1681.57,358161,1318433
2024-08-20,Social,783.44,208380,436419
2024-08-20,Search,670.99,131887,289321
2024-08-21,TV,3181.53,263973,443792
2024-08-21,Digital,1680.60,340438,1310740
2024-08-21,Social,914.71,210575,578821
2024-08-21,Search,597.77,97637,245960
2024-08-22,TV,3589.16,299841,587494
2024-08-22,Digital,1716.09,355450,1282986
2024-08-22,Social,1104.30,259996,637316
2024-08-22,Search,621.37,101403,245386
2024-08-23,TV,3181.25,234878,446869
2024-08-23,Digital,1769.14,323674,1457506
2024-08-23,Social,838.99,223084,512273
2024-08-23,Search,447.14,82661,190984
2024-08-24,TV,2646.14,229467,419402
2024-08-24,Digital,1213.33,247975,895432
2024-08-24,Social,753.92,187739,421555
2024-08-24,Search,404.99,79015,147159
2024-08-25,TV,3140.18,270531,472055
2024-08-25,Digital,1417.65,292170,1121526
2024-08-25,Social,687.68,156588,394951
2024-08-25,Search,515.28,93857,205741
2024-08-26,TV,2430.64,205701,393082
2024-08-26,Digital,1604.57,348739,1171245
2024-08-26,Social,959.80,247640,613957
2024-08-26,Search,630.18,119041,228163
2024-08-27,TV,5054.74,398021,769875
2024-08-27,Digital,2170.32,395260,1663728
2024-08-27,Social,805.62,201537,466364
2024-08-27,Search,627.98,118477,239676
2024-08-28,TV,2645.20,208101,412064
2024-08-28,Digital,2021.98,365530,1593837
2024-08-28,Social,984.60,229196,605839
2024-08-28,Search,522.20,101831,229738
2024-08-29,TV,3752.26,297362,558986
2024-08-29,Digital,2008.08,381584,1604802
2024-08-29,Social,1022.01,252514,651283
2024-08-29,Search,544.54,101920,207910
2024-08-30,TV,3250.11,274332,443918
2024-08-30,Digital,2015.18,397713,1496803
2024-08-30,Social,808.26,200195,525814
2024-08-30,Search,514.46,93450,191587
2024-08-31,TV,1958.20,145262,311157
2024-08-31,Digital,1281.39,238166,1004827
2024-08-31,Social,678.34,178264,387237
2024-08-31,Search,341.34,60673,122917
2024-09-01,TV,2966.87,244255,484327
2024-09-01,Digital,1632.65,296050,1276655
2024-09-01,Social,718.91,162135,405574
2024-09-01,Search,381.41,71263,166714
2024-09-02,TV,3296.24,262219,531018
2024-09-02,Digital,1976.92,422120,1624543
2024-09-02,Social,1101.27,258297,610967
2024-09-02,Search,709.15,119329,298508
2024-09-03,TV,3625.42,281968,596343
2024-09-03,Digital,2191.36,453370,1672464
2024-09-03,Social,1119.14,256547,685439
2024-09-03,Search,474.97,93652,192129
2024-09-04,TV,3673.21,290329,598471
2024-09-04,Digital,1895.60,350194,1365191
2024-09-04,Social,746.39,182881,481175
2024-09-04,Search,600.17,99448,224251
2024-09-05,TV,2889.45,241536,394826
2024-09-05,Digital,1892.16,403182,1379982
2024-09-05,Social,1005.01,253663,587690
2024-09-05,Search,709.34,126216,276887
2024-09-06,TV,3432.85,263295,472007
2024-09-06,Digital,1462.08,266314,1280649
2024-09-06,Social,1264.26,320530,682774
2024-09-06,Search,728.19,135695,265119
2024-09-07,TV,3227.18,251055,506007
2024-09-07,Digital,1568.79,283123,1141589
2024-09-07,Social,694.74,172767,432359
2024-09-07,Search,514.99,100676,194858
2024-09-08,TV,2699.18,197878,444535
2024-09-08,Digital,1284.00,239961,1109628
2024-09-08,Social,509.25,134710,303923
2024-09-08,Search,495.63,91861,205168
2024-09-09,TV,3062.21,236831,434533
2024-09-09,Digital,1390.89,283693,1072941
2024-09-09,Social,1275.92,334810,727946
2024-09-09,Search,411.37,77898,159499
2024-09-10,TV,3065.42,250900,482068
2024-09-10,Digital,2120.40,438410,1582928
2024-09-10,Social,953.31,219882,603855
2024-09-10,Search,706.12,119760,270683
2024-09-11,TV,4591.80,393115,632692
2024-09-11,Digital,1667.07,359959,1250347
2024-09-11,Social,734.52,187764,416890
2024-09-11,Search,655.55,116680,258219
2024-09-12,TV,3695.11,311656,574965
2024-09-12,Digital,1388.25,274722,1118056
2024-09-12,Social,970.08,255477,524403
2024-09-12,Search,416.53,75427,161395
2024-09-13,TV,3792.63,300849,580125
2024-09-13,Digital,1343.52,244327,1045399
2024-09-13,Social,912.46,228853,501358
2024-09-13,Search,755.48,129809,308979
2024-09-14,TV,2520.20,214498,365737
2024-09-14,Digital,1390.51,272582,1064182
2024-09-14,Social,850.26,202169,492880
2024-09-14,Search,486.63,88731,197671
2024-09-15,TV,2562.92,199861,364714
2024-09-15,Digital,1456.68,270671,1151678
2024-09-15,Social,706.55,163092,440166
2024-09-15,Search,451.07,73995,187687
2024-09-16,TV,3098.80,226624,468002
2024-09-16,Digital,2150.49,422387,1694342
2024-09-16,Social,796.61,218886,460901
2024-09-16,Search,606.14,103046,226255
2024-09-17,TV,3736.04,293625,560414
2024-09-17,Digital,2361.99,444964,2010043
2024-09-17,Social,765.94,197260,477316
2024-09-17,Search,655.33,126250,236356
2024-09-18,TV,3757.14,279399,603971
2024-09-18,Digital,1270.53,242147,985152
2024-09-18,Social,1152.95,313166,623790
2024-09-18,Search,593.25,114293,227641
2024-09-19,TV,4164.58,334302,672709
2024-09-19,Digital,1388.25,276777,1175391
2024-09-19,Social,1138.81,264254,623734
2024-09-19,Search,504.55,95517,193015
2024-09-20,TV,4109.17,343779,589260
2024-09-20,Digital,1807.81,347464,1303045
2024-09-20,Social,1035.09,256477,571827
2024-09-20,Search,677.08,127261,293517
2024-09-21,TV,2300.10,197977,316075
2024-09-21,Digital,841.79,165993,667774
2024-09-21,Social,610.70,162099,354996
2024-09-21,Search,469.26,78454,200175
2024-09-22,TV,3005.69,261746,444347
2024-09-22,Digital,1614.46,349981,1296340
2024-09-22,Social,639.76,161274,380861
2024-09-22,Search,405.13,72496,155351
2024-09-23,TV,3487.78,276339,501708
2024-09-23,Digital,2034.10,371774,1554911
2024-09-23,Social,1136.31,312208,712065
2024-09-23,Search,699.56,127966,290563
2024-09-24,TV,4106.07,355876,639469
2024-09-24,Digital,2719.44,594204,2147255
2024-09-24,Social,940.09,258104,619092
2024-09-24,Search,537.28,98286,204218
2024-09-25,TV,4223.09,305901,589524
